id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
66167e8022a35,25,1,high,RA,Nur Simon,Simon,nur,nur,unexpected,cont2,"[1, 2, 3]",
66167e8022a35,16,6,medium,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont2,"[2, 1, 3]",
66167e8022a35,9,6,medium,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
66167e8022a35,11,5,medium,EW,Gerade dann,dann,gerade,gerade,unexpected,cont1,"[2, 1, 3]",
66167e8022a35,17,6,medium,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont2,"[2, 1, 3]",
66167e8022a35,4,3,high,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont2,"[2, 3, 1]",
66167e8022a35,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,,"[3, 2, 1]",{'jQuery1111015609407121699914': 61}
66167e8022a35,33,1,high,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont2,"[3, 1, 2]",
66167e8022a35,28,5,medium,EW,Genau er,er,genau,genau,unexpected,cont1,"[1, 3, 2]",
66167e8022a35,23,3,high,OH,Jetzt,jetzt,ohne,ohne,unfair,cont3,"[3, 2, 1]",
66167e8022a35,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
66167e8022a35,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
66167e8022a35,2,5,medium,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
66167e8022a35,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
66167e8022a35,29,4,medium,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont3,"[1, 3, 2]",
66167e8022a35,12,4,medium,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont1,"[3, 1, 2]",
66167e8022a35,24,2,high,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
